Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDE35,138.1571897905481,OUT019
NCD31,2730.4698154599764,OUT035
FDJ56,1678.3060146097625,OUT035
NCU53,2531.3969266382446,OUT046
FDD39,3684.074260987238,OUT035
NCU17,189.23601212269827,OUT019
FDJ20,2005.2425871806818,OUT046
NCW41,2297.349302201974,OUT018
FDL52,733.1064530500561,OUT035
FDS39,2286.6770562756255,OUT035
DRJ47,2699.451961669116,OUT045
FDP13,6.394622001205713,OUT010
DRK39,139.27083822880815,OUT010
FDF28,307.64253596528204,OUT010
FDB09,2026.482327732642,OUT045
FDM51,1520.9319351117758,OUT046
DRM49,652.7630244457523,OUT018
DRF23,2671.2730910567384,OUT013
DRH01,2883.930505463831,OUT035
FDH12,2647.7806195606872,OUT027
FDA28,308.5540269782659,OUT019
FDW37,1208.5787859615502,OUT018
FDF02,1704.8711766617944,OUT046
DRL37,663.9845056701745,OUT046
NCF43,2238.112934409788,OUT046
FDH08,631.8653172583977,OUT010
FDR34,629.7277729427249,OUT019
NCK19,3195.8435422274156,OUT049
NCD55,473.99804103414306,OUT018
FDT27,3935.755586434197,OUT049
FDQ57,2406.611987848626,OUT045
FDA47,2677.753229308733,OUT035
DRG15,1820.6259569269557,OUT027
FDE05,2035.7264563329024,OUT018
FDN46,1623.3942268371306,OUT046
FDX27,2519.76920419294,OUT027
FDT51,1747.348249748342,OUT045
FDU33,704.0152712970992,OUT013
FDJ16,1668.6983516829644,OUT027
FDD20,328.3266165042951,OUT019
FDT36,664.1077785413258,OUT049
DRF15,3825.1127770226426,OUT027
FDN52,172.7579836782119,OUT010
FDC22,5332.758315699997,OUT027
FDX15,2587.7421416721695,OUT045
FDT13,3289.6823281458255,OUT013
FDU04,2086.779045280451,OUT017
FDU31,550.5086717221639,OUT019
FDW59,2291.553972921105,OUT027
NCO29,2608.847774814393,OUT046
FDL15,2531.339992355366,OUT035
FDI41,2476.5999972977143,OUT049
FDQ48,1657.7270523430886,OUT049
DRI39,891.6447544894212,OUT013
FDI08,4104.832628872615,OUT013
FDC21,1901.335006996802,OUT049
FDF58,1099.7612394593996,OUT035
FDS08,547.3340902908453,OUT010
FDE47,2051.37234370928,OUT045
NCP18,397.7067045322363,OUT019
NCR41,1502.495615472271,OUT013
FDA27,4072.8271440705525,OUT013
FDA43,3199.2512074359133,OUT035
FDA49,1316.0448140199558,OUT045
NCE55,2486.4585192843106,OUT018
DRM49,1218.7970431083372,OUT027
FDF22,5417.515921391988,OUT027
FDQ15,1088.8938108192294,OUT018
NCS54,3027.153325721004,OUT017
NCY05,611.1218862135217,OUT013
FDR45,3841.273046389259,OUT046
FDK57,2083.43977150623,OUT049
FDF41,1420.5248329019864,OUT010
FDV21,2067.6614062025305,OUT046
FDD51,731.677240980216,OUT046
FDF33,1908.8096948800485,OUT046
FDA38,3844.8653481195615,OUT046
FDR56,3067.1370499826703,OUT045
NCN41,2161.1293752241772,OUT017
FDC60,2290.1229069233527,OUT027
FDB47,3503.555048953416,OUT045
DRH01,2939.538298131569,OUT013
FDW08,1685.1564102498162,OUT046
FDF38,1176.9911434204216,OUT027
FDY32,2633.5765197182486,OUT017
FDG34,1743.6717085124305,OUT049
FDG47,765.4963334212978,OUT019
NCF18,3086.392051360751,OUT035
FDL39,521.5243287256912,OUT019
NCH55,2172.0248200005726,OUT035
DRJ35,988.4678384413229,OUT049
FDS44,3960.690688638858,OUT035
DRE01,3533.9055324606597,OUT018
FDY39,3280.770683341973,OUT013
FDY32,2232.6228983420688,OUT018
FDR33,2960.931660133203,OUT027
NCP50,1352.115022621509,OUT049
FDZ47,1285.3184977654696,OUT018
FDU57,2485.4381377562295,OUT049
FDY44,3289.8940010134597,OUT013
DRH59,983.5841129873429,OUT018
FDB03,5933.2636806951705,OUT027
FDY46,2911.2426594852514,OUT045
FDM39,2695.7766828571016,OUT045
FDY36,1258.400603503929,OUT035
NCM55,3190.6096512143185,OUT035
FDJ50,88.0282476721732,OUT010
DRL60,2463.1959180935273,OUT013
NCJ54,3934.5321111636126,OUT049
FDX59,635.7516025845408,OUT017
FDI07,3283.2416070986515,OUT013
DRF51,-5.302106145007549,OUT010
FDM14,1755.0485308620262,OUT017
FDP21,3064.980043523254,OUT045
FDE40,1099.3407683401701,OUT035
FDE05,2535.539544897126,OUT035
FDM13,3429.184065715313,OUT027
FDC34,3807.941077379744,OUT027
NCI55,1828.250102093748,OUT018
NCE43,2362.40801980584,OUT018
FDW58,1442.6088550975533,OUT018
FDG60,3724.163777037235,OUT045
FDV31,2896.115612346204,OUT017
FDR47,3256.142315557604,OUT013
FDM60,28.070076117931787,OUT019
NCF06,3379.9497056663054,OUT018
NCN26,2966.6572011923618,OUT027
FDQ59,1391.8277105525838,OUT049
FDF09,633.775893575902,OUT046
NCS06,3929.345845162342,OUT017
FDT44,1891.5905583708798,OUT046
FDI19,4080.1080089623606,OUT017
FDT22,976.4286892021145,OUT017
NCF54,4536.75056077295,OUT027
DRG25,3067.970584193131,OUT045
FDB59,3217.2647116793864,OUT017
FDQ37,3265.5907311195115,OUT017
FDP56,838.3473773137079,OUT035
FDW44,2901.670565905191,OUT035
FDJ26,601.1888517973422,OUT010
FDU43,3374.9115880163063,OUT018
FDW33,1633.9902970944688,OUT045
NCX53,3517.41964233838,OUT027
FDN56,305.89134455498663,OUT010
DRF15,2480.455762966194,OUT049
FDO33,1908.881095195549,OUT017
FDZ39,179.05673989140723,OUT010
NCJ19,899.5330189228814,OUT017
FDU01,3231.4438672929696,OUT035
FDT12,3859.300354751246,OUT035
NCM18,761.9849286489284,OUT018
FDP19,2084.41867735948,OUT017
NCR42,661.5932945163867,OUT049
FDN10,1873.2868948530463,OUT046
FDG44,935.8314957672648,OUT017
FDQ10,2827.4865003767795,OUT046
DRH13,1712.3889124628975,OUT049
FDT52,3963.894558620065,OUT013
FDM56,1781.0158706824418,OUT045
NCO43,190.7369015776258,OUT010
NCV29,2863.1342326133754,OUT035
NCF06,3943.7264823937694,OUT013
FDO50,1584.7196241390554,OUT035
FDT59,4034.197727981712,OUT013
FDX40,1071.123002383816,OUT027
FDE50,3297.8188576435914,OUT017
FDX51,3285.4288336942964,OUT017
NCD30,1316.8800611422462,OUT018
FDK15,1629.5681940621982,OUT013
FDL12,931.742109405941,OUT045
FDK46,4186.175538774221,OUT017
DRH49,118.8994177977003,OUT010
FDQ57,2447.640454698866,OUT046
FDY59,1568.7749839744354,OUT017
FDO09,3712.5493383192406,OUT018
NCG30,2099.1099761033815,OUT035
FDM09,2748.756493828411,OUT017
NCN17,2641.4113026164177,OUT027
NCS42,1371.7950777075566,OUT013
FDD02,318.37563015097476,OUT019
FDE34,3222.1871882568057,OUT013
FDU38,3026.839295614797,OUT045
FDB33,2613.1734286726864,OUT046
NCJ29,1409.1995431287532,OUT017
FDZ27,829.3851778827353,OUT035
FDI40,1613.84560521271,OUT013
FDG22,620.6704160330448,OUT013
FDT51,1839.8272555281467,OUT017
FDF20,2881.7319344808147,OUT018
FDV50,2110.7825246398943,OUT035
FDT02,615.8376397030925,OUT049
DRC49,2483.1247915685926,OUT017
FDF26,2487.332671362462,OUT049
FDV52,1989.01202494069,OUT035
FDX59,632.7968077694992,OUT049
FDV25,3929.703523341035,OUT035
FDW23,1091.4836088352413,OUT027
FDE53,1437.4425168758175,OUT018
FDA19,2091.509882651705,OUT017
FDH22,2037.1420817562398,OUT046
NCO41,1557.941609950487,OUT013
FDX12,4101.211064789329,OUT017
FDF17,3162.9983186961053,OUT013
FDS11,3736.796631876809,OUT045
FDR51,2512.5959930550102,OUT035
FDT49,201.14877885336938,OUT010
FDC56,1964.6388288283197,OUT013
FDR13,3000.9109255264552,OUT027
FDQ60,2025.3109903459072,OUT035
FDN38,4116.530224527421,OUT049
NCL29,2603.473242160892,OUT013
FDO13,4272.003767324769,OUT027
FDE26,2188.6991443277348,OUT018
FDA31,508.192969305592,OUT010
FDX14,1221.588396010029,OUT035
FDA34,2772.771496020165,OUT045
FDF26,2461.970553147054,OUT013
FDE38,2602.590791820131,OUT045
DRI11,1875.3830385070307,OUT046
FDQ60,2956.0563479330176,OUT027
FDL21,1092.7865537766133,OUT027
DRC12,5400.570096213553,OUT027
FDC47,3761.6512080822085,OUT046
FDE57,2039.8028884184098,OUT045
FDT14,1903.3311993879033,OUT045
NCZ53,3102.48739142568,OUT046
FDE28,3455.171859841922,OUT018
FDR19,2531.3648066246724,OUT035
NCF54,570.1759537220686,OUT019
FDZ08,1366.6815435483286,OUT046
NCJ05,2101.882545336398,OUT018
FDF59,2066.6268577904752,OUT046
NCO05,1696.2986964801332,OUT035
FDW24,637.7625771489875,OUT018
NCX42,2296.7263760968613,OUT018
NCA53,843.0724384163317,OUT035
FDI45,570.1759537220686,OUT019
FDG46,1888.2293420141627,OUT046
FDM20,663.5588650354616,OUT010
FDW11,121.02653567133201,OUT010
FDX08,3030.982081663233,OUT035
NCK17,747.918505461765,OUT035
FDK32,2154.236667858182,OUT018
NCA42,2681.058549400419,OUT035
DRI01,2879.4990778387405,OUT035
NCL55,4170.712103794613,OUT049
DRE25,1317.6623054298695,OUT018
FDD14,3172.1782899566306,OUT017
FDB10,3779.5792951083026,OUT046
DRN11,2491.067052256799,OUT035
FDP38,629.4714174615208,OUT018
NCA30,3175.337584802358,OUT017
FDT15,3184.913525411623,OUT017
NCP55,724.7529027323754,OUT018
FDF12,2504.342152954313,OUT035
FDM21,3484.381007847259,OUT018
FDX56,3638.0032054097037,OUT035
FDF10,2551.8195913452632,OUT017
FDT32,3006.595489127783,OUT045
FDM51,1427.9170948433457,OUT018
NCR50,2118.614163171496,OUT018
FDI19,3962.994116613229,OUT049
FDX21,1704.4567572535504,OUT017
FDR31,2544.397259124663,OUT035
FDY02,4187.726152899558,OUT013
NCA29,2762.2011953194387,OUT045
NCX17,2993.6172140632584,OUT046
FDM12,3083.8859064169706,OUT045
FDI53,4116.4389537480465,OUT027
NCU30,2709.5404458230623,OUT049
FDC56,3511.1737118898654,OUT027
FDK27,1757.0686394168802,OUT018
NCK18,2780.945613467512,OUT017
FDB52,666.6692775327739,OUT019
DRG25,5090.232390696992,OUT027
FDZ13,892.6303371758239,OUT049
FDB57,626.2553087134472,OUT019
FDR40,1373.2573477679919,OUT046
NCO14,5.212171506836151,OUT019
NCN19,3101.5450060756793,OUT045
FDQ28,406.7306017530948,OUT019
FDO13,2165.0034336091944,OUT018
FDK48,1299.7186705030654,OUT013
FDU07,2101.952664219836,OUT018
FDW20,2032.4909563257086,OUT046
FDV12,230.463772989368,OUT010
FDH24,2626.569683636825,OUT013
FDV59,3577.901497121992,OUT049
FDK57,1908.054898583419,OUT045
FDL16,1230.8104014132816,OUT027
NCQ17,2431.674252639028,OUT046
FDJ15,2798.2008244895246,OUT018
FDX24,1554.1833855719037,OUT049
FDT47,1679.6052080695645,OUT046
FDT10,968.3162269527313,OUT049
FDZ37,1185.646827668606,OUT018
FDW43,6111.034927059899,OUT027
DRN36,1534.578055509141,OUT017
FDJ14,1278.755284360611,OUT045
FDA32,3603.674192825745,OUT013
FDJ38,458.0376310919276,OUT019
FDQ57,2495.032352545395,OUT017
NCQ41,477.6476080883303,OUT019
FDG56,956.089044300872,OUT049
DRC13,3296.110041484894,OUT027
FDV55,2514.393504513785,OUT035
FDQ49,2523.7633807036086,OUT045
FDE29,97.52382893922284,OUT010
FDR03,3651.7256700633607,OUT013
FDD45,1539.8943718422584,OUT049
FDN38,762.1260507027787,OUT010
FDT56,911.2756710086275,OUT046
FDT48,3622.479055018028,OUT045
FDU03,2966.03132170531,OUT049
FDC56,196.35683472689405,OUT010
NCO43,2619.0621932711633,OUT027
FDQ27,1862.8272222106978,OUT017
FDR03,3474.793018015793,OUT046
DRH23,124.56934444687371,OUT010
FDG22,688.6009392449313,OUT045
NCJ42,1660.3304830138125,OUT013
FDR24,1412.0287992235376,OUT046
FDW60,2939.9048489497227,OUT035
FDJ08,3173.1190500396515,OUT013
DRL59,673.7625582282625,OUT018
FDG60,597.4838259500682,OUT010
FDW27,2529.845257524423,OUT017
FDX14,1060.6719745998391,OUT018
FDC20,917.2745320203176,OUT013
NCS29,3516.528905821232,OUT018
FDJ56,1622.5647540517643,OUT046
FDB20,130.58376602488326,OUT019
FDL28,5969.556957020963,OUT027
FDW01,2099.0156719310203,OUT018
FDL03,3076.40403192798,OUT046
FDX22,3569.7600711006253,OUT049
FDJ21,2595.9768798977057,OUT035
FDR31,2387.836193441482,OUT045
FDG21,2809.601942307722,OUT035
FDS22,1125.7053769284398,OUT027
FDK08,1670.6813395286551,OUT035
FDE17,2087.755878068704,OUT018
NCN30,1566.8978649124442,OUT017
FDT50,1510.3774335235933,OUT046
NCX42,2631.4563424429334,OUT049
FDJ12,3710.7402078727,OUT035
NCA18,2973.7678745585763,OUT027
FDP23,535.7678346087989,OUT019
FDX12,3989.1036531429017,OUT013
FDN40,2013.0943029297366,OUT018
FDV48,1387.211320382784,OUT035
NCY54,2832.5159920720366,OUT013
FDL16,49.16051861727464,OUT010
FDR45,3415.5824055627463,OUT018
FDJ52,2598.9085301503096,OUT046
DRG01,1309.3874869839685,OUT017
FDP52,3910.476151041765,OUT013
FDU58,3260.3054106071186,OUT017
FDL02,1643.4203604280415,OUT045
FDG28,3998.3099850482386,OUT013
FDA19,2112.9126655764057,OUT035
FDW46,2023.349535971636,OUT027
NCD43,1718.9005720805883,OUT049
DRG39,821.3458848538833,OUT013
NCF55,649.6684615916765,OUT049
FDJ07,1868.6867713963525,OUT046
FDE08,2402.343330413947,OUT046
FDP56,52.61012394945375,OUT019
FDT45,782.8757610058359,OUT045
FDF17,2745.5647370665456,OUT018
FDX44,1324.1049270558026,OUT046
FDM28,4812.369079518442,OUT027
FDI36,3231.525668886257,OUT049
FDS07,1857.815345257317,OUT045
FDD36,1883.7658377163507,OUT045
FDW11,982.2726913789969,OUT046
FDN40,2456.1795356164725,OUT049
NCQ18,1521.1744838307566,OUT049
NCQ54,2871.164848532767,OUT017
NCS42,1448.206604249413,OUT045
DRH39,-10.258063800842383,OUT010
FDC09,2830.2155447782593,OUT027
FDT08,423.07852926071956,OUT010
FDC08,3911.6614509974497,OUT035
FDT20,673.4313842997763,OUT017
FDS35,1086.6735674939011,OUT035
FDX58,2889.7984667064043,OUT018
FDW58,1645.2227094499738,OUT046
DRD27,1578.8660795960454,OUT046
FDH32,226.0571741698918,OUT019
FDS26,4148.968186277899,OUT035
FDQ31,1329.243894769303,OUT046
FDP11,3106.961561736887,OUT018
FDD58,1693.1655315501596,OUT017
FDM33,3497.325364974847,OUT045
FDZ16,3292.2133549823743,OUT049
NCS29,971.9141684729547,OUT010
NCM18,114.73243171547605,OUT019
FDP11,3576.0069635157597,OUT049
NCC42,2313.9999637856613,OUT017
DRM23,2792.8668714161363,OUT046
NCN55,6020.4143066657025,OUT027
FDK46,4086.641681249162,OUT013
FDR01,3070.206179971043,OUT046
NCA05,2341.4726101918354,OUT045
NCP43,3003.302491185526,OUT017
FDR12,409.0766969586866,OUT010
FDQ01,3964.3302574862396,OUT013
FDM13,2002.2645468672085,OUT046
FDQ19,4082.7696858571812,OUT017
FDK56,446.2052406169266,OUT019
NCX06,631.5123961206134,OUT010
FDO56,3151.150788507116,OUT027
FDU45,1858.2223070840776,OUT045
FDI16,122.68725389061031,OUT019
FDL32,1904.4368618780118,OUT046
FDA07,2059.35917066351,OUT046
FDA14,2400.527233946882,OUT045
FDV46,3336.2401730718393,OUT027
NCO07,3670.4349415698043,OUT035
NCP41,1711.10690270885,OUT046
FDY60,1802.790196363842,OUT018
FDN38,4192.842748291605,OUT017
FDO15,1207.8891878544182,OUT046
FDT60,2085.5291041515634,OUT013
FDA55,3894.0530779159617,OUT035
FDE02,193.7246984240619,OUT010
DRJ39,3749.703993722246,OUT049
FDV34,1237.162735246743,OUT035
FDS20,5036.563441714397,OUT027
FDF02,2667.4953859726656,OUT027
FDW40,2303.3515786954795,OUT017
NCB43,2981.0318249948705,OUT046
FDR58,1420.8960798994171,OUT017
DRJ59,723.6874683947253,OUT035
NCD30,1616.8010150976775,OUT017
FDE14,1586.8243041920564,OUT017
FDC28,1428.683165906836,OUT018
FDU16,1151.3374133577636,OUT018
NCD19,963.6939761193717,OUT035
FDU21,595.4558546008013,OUT046
FDV59,5289.201644625374,OUT027
FDU03,3074.2221402133,OUT045
FDC33,673.1530259071636,OUT010
NCR42,712.6628915828026,OUT035
DRH59,1208.6898940588412,OUT035
NCM31,2271.7492654202883,OUT035
FDS50,3881.2067744088295,OUT035
FDP39,829.7285787314496,OUT046
FDQ55,1926.2572508954368,OUT013
FDV36,307.79398030790964,OUT019
FDI05,2103.488674737772,OUT027
FDS45,2668.5543535842967,OUT027
FDA39,619.1197456362776,OUT045
FDC37,177.52711182188423,OUT010
FDJ60,4369.888471951293,OUT027
DRQ35,2109.213236753626,OUT046
NCJ06,1941.138117617664,OUT046
NCY42,2019.2601656391514,OUT018
DRM37,3296.6347277964833,OUT049
FDR14,740.3749872039375,OUT045
FDE51,693.9787044329155,OUT049
FDT33,2788.5253734983617,OUT017
FDR08,1833.3756660912873,OUT013
FDE36,488.22792754146906,OUT010
FDL22,250.11451695742343,OUT019
FDR44,2065.5438486580347,OUT013
FDI56,227.33612812209256,OUT019
FDE47,310.3310954214866,OUT010
FDV27,190.67626230177964,OUT010
FDV10,692.9022623607195,OUT049
FDC40,1265.2307322320394,OUT045
NCX41,3535.9758878774087,OUT013
NCQ38,2667.2194524020297,OUT027
FDV12,2655.2384917647614,OUT027
FDE52,1404.4758439332377,OUT017
FDG20,4752.568266600032,OUT027
FDV16,1074.0160096804739,OUT027
FDI32,1914.1119530643684,OUT017
FDJ32,988.4678384413229,OUT049
FDN39,2372.589220696265,OUT018
FDY34,2793.791916974644,OUT017
FDC14,797.8704754226602,OUT035
FDA55,3939.551614618962,OUT017
FDZ50,635.4905901613462,OUT010
DRG13,2718.3542997565096,OUT049
FDP01,2480.9341249349263,OUT013
NCG54,2923.5670632069455,OUT017
FDM13,1961.2360800169697,OUT045
NCO18,4845.094174872855,OUT027
NCW41,2525.9575778931066,OUT013
FDM52,3835.557060002834,OUT027
NCF55,700.7380586580923,OUT035
FDT09,2117.3991785562616,OUT046
NCM19,1880.0433365588804,OUT035
FDW12,2059.8162476159446,OUT018
FDP15,1016.7390551789342,OUT019
FDK36,736.7921049097963,OUT045
FDZ25,2929.122016765932,OUT035
NCW06,3204.0855620458415,OUT049
FDW60,2857.376220419577,OUT046
DRC49,2447.2297160336893,OUT013
NCT17,3297.3694505313492,OUT035
NCN06,2232.6228983420688,OUT018
FDC45,2939.538298131569,OUT013
DRJ47,570.1759537220686,OUT019
NCF06,3851.36961039998,OUT045
FDE21,339.20021819203515,OUT010
DRG27,650.6454474193682,OUT013
FDW40,2288.8833380798596,OUT049
NCO53,3089.0798726212333,OUT046
FDE23,680.1115485643215,OUT049
FDQ16,1668.475374151103,OUT046
FDS26,3915.2259519721147,OUT045
FDZ13,63.756042701145546,OUT010
FDS14,2448.6525146021804,OUT049
FDC10,1843.2101979037068,OUT045
FDY16,3251.718638806766,OUT049
FDJ20,2092.072168282536,OUT035
FDV43,735.116088100087,OUT035
FDZ32,2839.326852761342,OUT027
FDR23,2792.8668714161363,OUT046
FDN24,895.3607190537663,OUT035
FDE34,5092.602250357135,OUT027
FDU31,3547.2114778268447,OUT013
FDW33,1474.920132417405,OUT018
FDU26,1824.6974597961587,OUT046
FDE20,4810.04564235386,OUT027
NCW05,1719.990629420988,OUT035
FDB22,2038.1075159353109,OUT018
FDO56,1886.1331983601783,OUT046
FDA19,3508.710865715845,OUT027
DRI39,847.0841516852846,OUT045
FDH52,766.1340724823649,OUT018
FDZ50,3238.0496576699793,OUT035
NCN42,2545.7367058623827,OUT035
FDB53,2509.4130148172662,OUT013
DRG11,1704.4567572535504,OUT017
DRK11,3813.036910066142,OUT027
FDQ60,2097.3470318837085,OUT017
FDT36,659.8413918244174,OUT017
DRG25,2793.220577542804,OUT018
DRJ23,3072.6690364039305,OUT046
FDG05,2656.3384958566317,OUT035
NCK06,1983.5618675613766,OUT018
FDU52,2484.681709137216,OUT017
FDW07,1195.968583509084,OUT018
NCM17,625.8959971268773,OUT045
FDA22,2609.9828371240674,OUT045
NCA41,2877.589604549438,OUT018
FDF38,749.7368786961451,OUT035
FDH52,943.4402024303907,OUT046
FDY58,650.5676658360996,OUT019
FDZ16,3109.655544859182,OUT045
NCM18,971.3554394853878,OUT017
FDA22,2288.083798292594,OUT018
NCJ43,2870.2124989285717,OUT035
FDI34,5969.556957020963,OUT027
FDG56,965.517322519504,OUT046
FDS34,1815.0864763026393,OUT046
DRC01,859.8014840925151,OUT035
FDQ04,710.5994683358465,OUT035
FDK04,940.9417187161467,OUT035
FDT51,1829.2942982086504,OUT049
FDV26,3227.109477515721,OUT017
FDS04,2198.4217564078813,OUT049
FDW43,3420.0783624073056,OUT018
FDQ28,425.7331095373087,OUT010
NCK06,2162.702289472867,OUT017
FDS23,1811.070546818224,OUT018
FDZ36,458.0376310919276,OUT019
FDE56,828.2385913785649,OUT018
FDW10,4652.1988011701005,OUT027
NCN14,2993.7491856206507,OUT045
NCQ18,1491.4635659106548,OUT045
FDW08,1762.2725850229947,OUT017
FDU43,3925.889727981602,OUT035
FDR33,166.34215644994083,OUT010
FDM24,405.15043346910363,OUT010
NCZ05,1668.649447000438,OUT046
NCV41,1971.8924229209492,OUT035
FDV11,2473.572759416395,OUT018
NCY05,710.1405998460478,OUT035
FDV44,2797.986947913289,OUT018
FDW32,1323.9298981694635,OUT049
NCU18,3479.6359677531473,OUT027
NCC43,4134.519917322711,OUT035
FDW19,1856.124417802793,OUT013
FDN31,3163.1582003535773,OUT035
FDI48,721.7056665938298,OUT045
FDS24,1214.3206972581552,OUT017
FDF46,1912.2419790340653,OUT049
DRG23,2477.332993591046,OUT017
FDG14,2028.3175834274377,OUT018
NCY30,2996.785332417924,OUT049
FDO28,1813.3830874292787,OUT018
DRD24,2316.942032077994,OUT035
FDI33,1382.5154186465882,OUT049
FDN32,3152.0690756235435,OUT046
FDR16,3473.4336387110693,OUT045
FDF26,2446.4150897523928,OUT046
NCN29,631.1055541501352,OUT018
FDE20,2675.9606715997925,OUT045
FDA46,3088.065959589102,OUT046
FDU28,3006.595489127783,OUT045
FDQ48,1601.9807479540957,OUT045
FDV36,2118.4624046850636,OUT013
FDR14,679.938987870345,OUT018
FDP23,3683.6553882471903,OUT017
FDP56,787.8692921316183,OUT013
FDK48,68.21076860230173,OUT010
FDR48,2424.3318776670258,OUT046
NCY29,902.6455473588906,OUT049
FDM22,679.2187819487316,OUT018
DRJ01,2594.186663250723,OUT013
FDZ43,3863.2738360757735,OUT045
FDV03,2551.0412021351444,OUT035
FDX11,5100.060122561209,OUT027
NCA41,5391.45878823047,OUT027
FDE38,2742.992580285968,OUT017
FDI27,589.5416179830452,OUT018
FDN32,3282.7204361178015,OUT013
NCN43,2147.3746721455,OUT017
FDB47,5423.885238336257,OUT027
FDV03,2558.9640752581236,OUT017
NCN30,1514.7764323420456,OUT045
NCV54,266.70408881322174,OUT010
FDV07,1696.3519788068081,OUT013
FDP07,3190.3766193428705,OUT049
FDK48,997.9096784946986,OUT018
FDM15,413.8563214755506,OUT019
FDY19,3164.225552499427,OUT027
FDK46,3944.1413771710772,OUT046
FDY11,1011.6839208872339,OUT045
FDH09,1009.8062907077068,OUT046
FDO08,4358.988439529377,OUT027
FDU14,4120.775755880925,OUT013
FDD22,2980.137191502846,OUT027
FDM27,2674.8881871182534,OUT017
FDL02,2674.95325817674,OUT027
NCA17,2531.016089468427,OUT035
FDE38,415.8535037631163,OUT019
NCG07,3173.384459228624,OUT049
DRC27,3904.3997005631195,OUT013
FDA27,4094.6100379546588,OUT035
FDW40,2183.489440539009,OUT045
DRI11,1890.938501901693,OUT013
FDN50,1587.8645671971635,OUT046
FDR12,2840.3328038839118,OUT046
FDT34,2586.731617824813,OUT027
FDW11,1062.3792669699405,OUT035
NCO30,5076.889838690104,OUT027
FDZ34,3216.9768063402043,OUT017
FDU45,1958.6290037739254,OUT017
NCD42,742.4604092493505,OUT035
FDX25,2818.584891314907,OUT045
NCR29,928.3504951945624,OUT046
FDX43,579.5228250795776,OUT019
FDB04,161.2997876658891,OUT010
FDR49,1385.7391360262795,OUT027
FDS39,1774.1957511281582,OUT018
FDW58,1565.711406413112,OUT045
FDG22,3.000032384991542,OUT019
FDG31,1077.303084933555,OUT017
NCV53,5969.922861647515,OUT027
DRJ37,2513.2102117843724,OUT035
FDV07,1874.0737647303986,OUT035
FDW52,2320.65015492257,OUT018
FDT15,2988.218794169164,OUT045
FDD02,1675.1482728634521,OUT018
FDM16,1224.7704720480042,OUT035
NCE55,2772.668674292071,OUT046
FDB57,3287.3573095708352,OUT018
FDQ04,651.9199431379682,OUT013
FDQ47,20.311396006033245,OUT019
FDY14,856.1916393811873,OUT019
DRK37,3302.1432996850226,OUT017
FDO25,3591.807486844678,OUT017
FDL57,4023.784502804837,OUT046
NCK29,1790.8540225769004,OUT018
FDK46,6186.4035330950055,OUT027
NCB43,431.6882967549281,OUT010
DRE01,5925.805808491096,OUT027
FDC46,2875.7946695635496,OUT018
FDQ23,1637.9809743546862,OUT045
FDX38,804.1558889292662,OUT049
FDG60,3376.3006580138554,OUT018
FDW55,4146.577889013904,OUT017
FDP39,782.06105825508,OUT013
FDB20,1100.9574516682042,OUT018
FDV21,2084.41867735948,OUT017
FDZ02,1522.9785034974532,OUT013
FDP19,3511.4891733380687,OUT027
FDA38,3897.564102367914,OUT035
FDH22,1993.4759888783578,OUT045
DRM11,4067.5419981636546,OUT045
FDO12,5364.662936100452,OUT027
FDT14,1985.2772478482118,OUT049
FDW34,721.8740868842754,OUT010
FDG04,5082.896604744508,OUT027
FDW59,1201.086130458061,OUT018
FDR33,1435.243052038955,OUT018
FDP32,2064.605106127705,OUT013
FDL13,6122.42342525016,OUT027
FDD22,1886.9478246414756,OUT013
FDV40,1989.6517334737666,OUT027
NCD55,681.032058406336,OUT046
FDQ20,-21.959753045826517,OUT010
FDD28,827.0599300116411,OUT045
FDC39,3495.6435525563174,OUT045
NCR17,1925.625804676419,OUT049
DRO35,1697.8384127784689,OUT018
FDF40,4087.7658512139556,OUT049
FDR31,2012.8307213765877,OUT018
NCQ41,3348.014519715004,OUT017
FDP38,793.9925240570789,OUT046
NCU54,5384.959649130026,OUT027
FDG22,424.4284013076816,OUT018
DRK59,3888.3984643470767,OUT013
FDC37,1698.472272069352,OUT046
NCO42,2309.969447655892,OUT013
NCT42,2498.487052009341,OUT017
FDX27,1607.4413437496444,OUT035
FDV40,986.0097395612023,OUT018
FDT45,1681.5845403584283,OUT027
FDS47,209.09337685847638,OUT019
FDR45,4008.917766528514,OUT035
FDB03,3746.785973510316,OUT045
FDO49,844.8928215611778,OUT035
FDU60,4428.2036938001065,OUT027
FDB26,674.1868667824301,OUT018
FDB46,3613.940369261979,OUT017
FDQ37,470.96096602700715,OUT019
FDN03,4294.524181783786,OUT017
NCX30,4038.6576193892574,OUT045
FDK32,413.8563214755506,OUT019
DRM47,3175.013583645884,OUT013
NCO02,1143.9484102959455,OUT046
FDP04,1053.2384821180724,OUT013
NCO43,1688.930673213183,OUT049
FDD59,1347.3754521965238,OUT013
FDQ10,3014.518695081506,OUT017
FDW45,2559.8033623812635,OUT035
NCK30,3965.163515045348,OUT049
FDU31,3046.023299191239,OUT018
NCQ17,320.84106371072943,OUT019
FDN01,2910.59004761483,OUT017
FDZ19,2882.0878740940866,OUT049
DRG37,2599.0424646243587,OUT017
FDE32,542.0180179849074,OUT045
FDO34,2820.904904717944,OUT049
FDM04,86.76713918785934,OUT019
FDZ25,2989.7396854133135,OUT049
